File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14280,-1396,2021-02-23T13:42:48.000Z,1614087768,2/23/2021 12:00:00 AM,13:42:48,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,364.4,339.2,259.96,0,0.26,3090.28,0,0,0,1,1,0,0,625.04,625.13,48.94,49.88,52.22,49.13,49.95,50.02,50,49.98,50.1,77.34,50.05,49.52,52.83,69.39,-32768,-32768,76.23,70.22,169.72,169.62,169.47,170.04,70.09,77.36,169.99,169.87,170.27,168.57,167.11,175.95,150.96,169.92,179.12,104.49,199.76,22.43,22.81,22.86,48.14,49.71,14.67,-103,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14281,-1385,2021-02-23T13:42:59.000Z,1614087779,2/23/2021 12:00:00 AM,13:42:59,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,286.8,261.2,194.28,0,0.2,3090.28,0,0,0,1,1,0,0,625.18,625.13,49.16,50.1,52.44,49.42,50.15,50.22,50.02,50.07,50.02,77.27,49.81,49.2,52.17,69.3,-32768,-32768,75.82,70.24,170.37,169.64,169.57,169.92,69.76,76.62,169.94,170.04,170.22,168.42,167.21,175.82,151.26,170.07,178.82,104.46,199.53,22.43,22.43,22.93,48.02,49.59,14.67,-102.96,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14282,-1375,2021-02-23T13:43:09.000Z,1614087789,2/23/2021 12:00:00 AM,13:43:09,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,236.4,212.4,153.16,0,0.16,3090.28,0,0,0,1,1,0,0,625.25,624.99,49.25,50.27,52.58,49.57,50.29,50.36,50,50,50.02,77.41,49.73,49.2,52.58,69.23,-32768,-32768,75.36,70.09,169.64,169.57,169.57,170.17,69.78,76.04,169.94,169.89,170.22,168.5,167.21,175.75,151.19,169.92,178.9,104.46,199.56,22.53,22.71,23.01,48.14,49.64,14.75,-102.96,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14283,-1365,2021-02-23T13:43:19.000Z,1614087799,2/23/2021 12:00:00 AM,13:43:19,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,201.2,177.2,125.44,0,0.13,3090.28,0,0,0,1,1,0,0,625.11,624.92,49.3,50.31,52.73,49.71,50.36,50.58,49.95,50.07,49.95,77.39,49.81,49.57,52.58,69.15,-32768,-32768,74.8,70.02,170.09,169.67,169.59,169.92,69.61,75.82,170.02,170.07,170.24,168.5,167.23,175.7,151.19,170.07,178.82,104.44,199.48,22.36,22.68,22.78,48.07,49.57,14.9,-103,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14284,-1355,2021-02-23T13:43:29.000Z,1614087809,2/23/2021 12:00:00 AM,13:43:29,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,175.2,150.8,105.88,0,0.11,3090.28,0,0,0,1,1,0,0,625.11,625.13,49.4,50.34,52.73,49.69,50.39,50.53,50.1,49.93,49.95,77.49,49.95,50.07,52.15,69.23,-32768,-32768,72.41,70.24,170.02,169.74,169.67,170.02,69.78,75.77,170.12,170.07,170.22,168.37,167.21,175.75,151.26,170.14,179,104.58,199.21,22.31,22.46,22.68,48.07,49.71,15,-103,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14285,-1345,2021-02-23T13:43:39.000Z,1614087819,2/23/2021 12:00:00 AM,13:43:39,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,155.6,132.8,90.72,0,0.09,3090.28,0,0,0,1,1,0,0,625.11,625.13,49.35,50.36,52.66,49.64,50.44,50.58,49.98,50.02,50.1,77.56,50.29,50.63,51.98,69.13,-32768,-32768,73.65,70.09,169.94,169.67,169.74,170.17,70,75.82,169.87,169.94,170.34,168.35,167.23,175.55,151.26,169.99,178.9,104.51,198.83,22.28,22.38,22.66,48.14,49.78,15.07,-103.08,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14286,-1335,2021-02-23T13:43:49.000Z,1614087829,2/23/2021 12:00:00 AM,13:43:49,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,140.8,118,79.16,0,0.08,3090.28,0,0,0,1,1,0,0,625.16,624.97,49.18,50.19,52.58,49.64,50.31,50.46,49.93,50.05,50.07,77.53,50.39,51.23,52.75,69.03,-32768,-32768,75.96,70.17,170.14,169.77,169.69,170.02,70.29,76.16,170.04,169.97,170.22,168.35,167.11,175.65,151.24,170.04,178.9,104.49,198.58,22.23,22.51,22.71,48.14,49.86,15.07,-103.08,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14287,-1325,2021-02-23T13:43:59.000Z,1614087839,2/23/2021 12:00:00 AM,13:43:59,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,129.2,106,70.32,0,0.07,3090.28,0,0,0,1,1,0,0,625.06,624.92,49.23,50.17,52.46,49.52,50.24,50.31,50.12,50.1,50.07,77.46,50.44,51.21,52.61,68.81,-32768,-32768,77.27,70.09,169.82,169.84,169.77,169.92,70.34,76.47,170.02,169.99,170.17,168.4,167.18,175.57,151.36,170.02,178.95,104.56,198.61,22.28,22.41,22.68,48.14,49.78,15.2,-103.08,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14288,-1314,2021-02-23T13:44:10.000Z,1614087850,2/23/2021 12:00:00 AM,13:44:10,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,119.6,96,62.96,0,0.07,3090.28,0,0,0,1,1,0,0,625.04,625.04,48.91,50.07,52.22,49.42,50.17,50.24,50,49.98,50.07,77.53,50.36,50.7,52.1,68.81,-32768,-32768,78.43,70.17,170.04,169.89,169.89,170.09,70.43,76.66,169.87,170.02,170.27,168.35,167.11,175.5,151.56,169.99,178.97,104.54,198.78,22.16,22.43,22.68,48.24,49.81,15.25,-103.16,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14289,-1304,2021-02-23T13:44:20.000Z,1614087860,2/23/2021 12:00:00 AM,13:44:20,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,112.4,88.8,57.32,0,0.06,3090.28,0,0,0,1,1,0,0,625.11,625.11,48.79,49.95,52.08,49.2,50,50.07,50.02,49.9,50.05,77.51,50.19,50.24,52.49,68.62,-32768,-32768,76.25,70.17,169.82,169.97,169.89,170.02,70.36,76.74,170.07,170.04,170.14,168.4,167.13,175.52,151.73,170.02,178.9,104.54,198.66,22.08,22.36,22.68,48.07,49.78,15.3,-103.16,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14290,-1294,2021-02-23T13:44:30.000Z,1614087870,2/23/2021 12:00:00 AM,13:44:30,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,106.4,82.4,52.64,0,0.05,3090.28,0,0,0,1,1,0,0,625.04,624.97,48.87,49.81,52.15,49.2,49.78,50,50.05,49.88,49.95,77.41,50,49.54,52.85,68.48,-32768,-32768,78.21,70.17,170.04,169.89,169.97,169.99,70.05,76.52,170.02,169.92,170.17,168.4,167.13,175.52,151.58,169.94,178.8,104.58,198.73,22.21,22.26,22.58,48.24,49.73,15.3,-103.16,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14291,-1283,2021-02-23T13:44:41.000Z,1614087881,2/23/2021 12:00:00 AM,13:44:41,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,101.2,77.6,48.64,0,0.05,3090.28,0,0,0,1,1,0,0,625.04,624.9,48.89,49.9,52.08,49.25,49.81,50.02,50.02,50,50.05,77.51,49.83,49.25,52.34,68.48,-32768,-32768,78.26,70.22,169.87,169.84,169.87,170.02,69.93,76.13,169.84,170.02,170.19,168.42,167.11,175.42,151.56,169.99,178.9,104.56,198.66,22.08,22.26,22.41,48.17,49.66,15.47,-103.24,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14292,-1273,2021-02-23T13:44:51.000Z,1614087891,2/23/2021 12:00:00 AM,13:44:51,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,96.8,73.2,45.56,0,0.05,3090.28,0,0,0,1,1,0,0,625.04,625.04,49.03,49.9,52.22,49.25,49.95,50.02,50.12,50.02,50.05,77.44,49.76,49.08,52.13,68.45,-32768,-32768,77.78,70.09,170.04,169.94,169.87,170.14,69.78,75.79,170.09,169.94,170.19,168.42,167.08,175.47,151.48,169.99,178.75,104.61,198.58,22.08,22.18,22.63,48.24,49.52,15.45,-103.24,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14293,-1263,2021-02-23T13:45:01.000Z,1614087901,2/23/2021 12:00:00 AM,13:45:01,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,92.4,69.6,42.76,0,0.04,3090.28,0,0,0,1,1,0,0,625.06,625.08,49.32,50.19,52.58,49.54,50.17,50.31,50.07,49.98,50.05,77.51,49.78,49.4,52.83,68.38,-32768,-32768,76.11,69.95,169.97,170.02,170.02,170.02,69.71,75.55,169.99,169.99,170.32,168.32,167.08,175.47,151.41,169.92,178.87,104.54,198.38,22.08,22.33,22.63,48.36,49.64,15.52,-103.28,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14294,-1253,2021-02-23T13:45:11.000Z,1614087911,2/23/2021 12:00:00 AM,13:45:11,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,89.6,67.2,40.52,0,0.04,3090.28,0,0,0,1,1,0,0,625.06,624.94,49.57,50.44,52.73,49.69,50.31,50.53,49.98,50.02,50.02,77.49,49.98,49.95,52.54,68.45,-32768,-32768,77.05,70.31,169.89,169.82,169.92,169.87,69.78,75.31,169.92,170.02,170.19,168.35,167.01,175.47,151.26,169.92,179.12,104.61,198.31,22.31,22.33,22.61,48.36,49.64,15.67,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14295,-1242,2021-02-23T13:45:22.000Z,1614087922,2/23/2021 12:00:00 AM,13:45:22,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,86.8,63.6,38.56,0,0.04,3090.28,0,0,0,1,1,0,0,624.92,624.87,49.71,50.58,52.85,49.73,50.36,50.58,49.93,49.9,49.98,77.65,50.27,50.46,52.08,68.38,-32768,-32768,77.49,70.24,170.04,169.82,169.82,170.09,69.93,75.41,169.99,169.94,170.22,168.4,167.03,175.4,151.11,169.99,179.02,104.49,198.43,22.31,22.41,22.83,48.38,49.73,15.6,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14296,-1231,2021-02-23T13:45:33.000Z,1614087933,2/23/2021 12:00:00 AM,13:45:33,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,84.4,61.6,36.88,0,0.04,3090.28,0,0,0,1,1,0,0,624.99,625.04,49.71,50.51,52.87,49.69,50.39,50.53,50.15,50.1,50.05,77.65,50.48,51.18,52.73,68.43,-32768,-32768,77.41,70.09,169.94,169.97,169.82,169.94,70,75.55,169.84,170.02,170.27,168.42,167.03,175.5,150.89,170.07,178.97,104.49,198.23,22.08,22.46,22.66,48.38,49.88,15.6,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14297,-1221,2021-02-23T13:45:43.000Z,1614087943,2/23/2021 12:00:00 AM,13:45:43,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,82.4,59.2,35.44,0,0.04,3090.28,0,0,0,1,1,0,0,625.06,625.04,49.59,50.53,52.73,49.69,50.29,50.44,50,49.98,50.12,77.65,50.56,51.33,52.87,68.43,-32768,-32768,77.56,70.02,170.12,169.84,169.84,169.94,70.07,75.82,169.92,169.99,170.17,168.4,166.98,175.52,150.46,169.94,178.95,104.39,198.23,22.38,22.63,23.11,48.31,49.88,15.7,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14298,-1200,2021-02-23T13:46:04.000Z,1614087964,2/23/2021 12:00:00 AM,13:46:04,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,78.8,57.2,32.96,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,624.97,49.45,50.24,52.44,49.47,50.17,50.24,50.07,50.05,49.98,77.58,50.31,50.44,52.58,68.79,-32768,-32768,77.27,70.19,170.04,169.94,169.94,169.82,70.31,76.18,169.92,169.92,170.24,168.27,167.06,175.45,148.9,169.94,180.55,104.32,198.31,22.46,22.66,23.01,48.45,49.73,15.75,-103.43,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14299,-1190,2021-02-23T13:46:14.000Z,1614087974,2/23/2021 12:00:00 AM,13:46:14,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,77.2,55.2,32,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,624.97,49.35,50.15,52.37,49.37,50.07,50.15,50.02,50.07,49.98,77.65,50.05,50.02,52.8,68.94,-32768,-32768,77.27,70.09,169.72,170.02,170.02,170.12,70.17,76.21,169.97,170.02,170.19,168.27,166.96,175.42,148.97,170.02,179.87,104.46,198.26,22.46,22.68,23.01,48.38,49.66,15.82,-103.43,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14300,-1179,2021-02-23T13:46:25.000Z,1614087985,2/23/2021 12:00:00 AM,13:46:25,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,75.6,53.2,31.12,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,625.04,49.23,50.02,52.15,49.25,49.93,50.07,49.88,50,49.9,77.8,49.98,49.37,52.13,68.98,-32768,-32768,77.07,70.12,170.04,169.84,169.84,170.04,70.02,75.96,169.99,170.09,170.22,168.32,167.06,175.52,149.17,169.99,179.25,104.22,198.38,22.61,22.81,23.13,48.48,49.54,15.77,-103.39,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14301,-1168,2021-02-23T13:46:36.000Z,1614087996,2/23/2021 12:00:00 AM,13:46:36,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,74,52.4,30.16,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,624.97,49.11,49.9,52.08,49.18,49.93,50.07,50.17,50.05,49.95,77.63,49.73,49.13,52.56,69.13,-32768,-32768,77.51,70.12,170.02,170.04,170.04,170.04,69.81,75.84,170.07,170.04,170.22,168.25,167.06,175.45,149.17,169.92,179.1,104.22,198.33,22.43,22.96,23.28,48.45,49.59,15.8,-103.43,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14302,-1158,2021-02-23T13:46:46.000Z,1614088006,2/23/2021 12:00:00 AM,13:46:46,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,72.4,51.2,29.36,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,624.97,49.06,49.86,51.98,49.18,49.88,50.02,50.02,50.07,50.05,77.63,49.69,49.16,53,69.27,-32768,-32768,77.22,70.12,169.82,170.09,169.94,170.04,69.88,75.5,169.97,169.97,170.22,168.32,166.91,175.52,148.65,170.07,179.47,104.29,198.26,22.53,22.91,23.28,48.48,49.66,15.77,-103.51,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14303,-1148,2021-02-23T13:46:56.000Z,1614088016,2/23/2021 12:00:00 AM,13:46:56,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,71.6,50.8,28.68,0,0.03,3090.28,0,0,0,1,1,0,0,624.99,625.04,49.16,49.88,52.01,49.25,49.86,50.02,49.88,49.93,49.98,77.73,49.83,49.66,52.56,69.27,-32768,-32768,76.78,70.12,170.12,169.92,169.99,169.89,69.81,75.46,170.04,169.97,170.14,168.42,166.98,175.52,148.35,169.92,179.5,104.22,198.31,22.66,23.06,23.33,48.38,49.66,15.9,-103.43,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,14304,-1127,2021-02-23T13:47:17.000Z,1614088037,2/23/2021 12:00:00 AM,13:47:17,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,49.2,27.36,0,0.02,3090.28,0,0,0,1,1,0,0,624.99,624.94,49.57,50.22,52.27,49.45,50.24,50.39,50,49.98,50.12,77.73,50.41,51.11,53.04,69.47,-32768,-32768,76.86,70.19,170.24,169.99,169.99,170.12,70.02,75.6,170.04,170.02,170.27,168.45,167.08,175.7,148.5,170.07,179.17,104.17,198.23,22.73,23.21,23.51,48.53,49.88,15.9,-103.51,0,NA
