File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2223,682,2021-02-19T17:08:44.000Z,1613754524,2/19/2021 12:00:00 AM,17:08:44,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.8,13.68,0,0.01,2834.65,0,0,0,1,1,0,0,624,624.75,50.58,49.93,51.98,49.3,49.83,51.21,49.9,49.95,50.12,83.45,50.73,50.48,53.14,70.29,-32768,-32768,72.61,70.07,170.14,170.02,170.02,169.82,70.09,73.19,169.84,169.97,169.99,175.7,169.92,179.67,152.68,170.07,184.2,104.51,197.78,21.63,21.44,21.58,48.79,50.19,22.81,-99.96,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2224,703,2021-02-19T17:09:05.000Z,1613754545,2/19/2021 12:00:00 AM,17:09:05,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.8,13.64,0,0.01,2834.65,0,0,0,1,1,0,0,624.87,625.27,50.8,50.07,52.25,49.81,50.15,51.52,50.05,50.02,49.9,83.52,50.58,49.32,53.65,70.36,-32768,-32768,72.63,70.24,169.99,170.04,170.04,169.89,69.85,73.11,170.07,169.89,169.99,175.6,169.99,179.6,152.45,170.14,184.13,104.66,197.68,21.49,21.54,21.58,48.74,50,22.66,-100.19,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2225,713,2021-02-19T17:09:15.000Z,1613754555,2/19/2021 12:00:00 AM,17:09:15,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,287.2,13.6,0,0.01,2834.65,0,0,0,1,1,0,0,624.45,624.56,50.87,50.22,52.25,49.88,50.22,51.59,50.07,49.98,49.83,83.52,50.36,48.96,53.07,70.29,-32768,-32768,72.61,69.93,170.07,170.02,170.09,170.12,69.88,73.04,169.99,169.87,169.97,175.6,169.99,179.52,152.35,170.07,184.2,104.7,197.91,21.49,21.71,21.51,48.77,49.88,22.71,-100.27,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2226,723,2021-02-19T17:09:25.000Z,1613754565,2/19/2021 12:00:00 AM,17:09:25,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.8,13.6,0,0.01,2834.65,0,0,0,1,1,0,0,624.73,624.92,50.77,50.12,52.13,49.9,50.19,51.5,50.07,50.05,50,83.55,50.17,49.2,53.36,70.51,-32768,-32768,72.56,70.09,169.94,169.97,169.97,169.82,69.95,73.04,169.99,169.84,170.02,175.52,169.89,179.57,152.08,169.99,184.13,104.83,197.98,21.51,21.86,21.44,48.79,49.98,22.58,-100.39,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2227,744,2021-02-19T17:09:46.000Z,1613754586,2/19/2021 12:00:00 AM,17:09:46,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.8,13.6,0,0.01,2834.65,0,0,0,1,1,0,0,624.87,625.2,50.7,50.07,51.98,49.61,50.17,51.33,49.9,50.02,50,83.55,49.83,50.39,53.24,70.53,-32768,-32768,72.05,70.02,170.14,170.04,169.97,170.14,70.05,73.07,169.84,169.92,170.09,175.57,169.99,179.52,152.01,170.22,184.23,104.9,197.86,21.56,21.83,21.58,48.79,49.76,22.61,-100.55,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2228,754,2021-02-19T17:09:56.000Z,1613754596,2/19/2021 12:00:00 AM,17:09:56,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.8,13.64,0,0.01,2834.65,0,0,0,1,1,0,0,624.75,624.71,50.68,49.95,51.93,49.54,50.07,51.3,50.15,49.98,50.07,83.55,49.76,51.11,53.09,70.75,-32768,-32768,72.2,70.02,169.87,169.99,170.07,169.82,69.95,73.26,169.89,170.07,170.02,175.62,169.87,179.47,151.98,170.07,184.05,104.87,197.86,21.66,21.86,21.51,48.72,49.71,22.71,-100.63,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2229,775,2021-02-19T17:10:17.000Z,1613754617,2/19/2021 12:00:00 AM,17:10:17,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.8,13.52,0,0.01,2834.65,0,0,0,1,1,0,0,625.04,625.42,50.48,49.83,51.79,49.4,49.88,51.18,49.88,49.83,50.07,83.55,49.95,51.23,53.31,70.75,-32768,-32768,72.61,70.24,169.87,169.99,170.07,169.92,69.9,73.19,169.84,169.82,170.07,175.65,169.97,179.35,151.86,170.07,184.23,105.14,197.81,21.58,21.66,21.61,48.74,49.88,22.66,-100.79,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2230,785,2021-02-19T17:10:27.000Z,1613754627,2/19/2021 12:00:00 AM,17:10:27,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.8,13.52,0,0.01,2834.65,0,0,0,1,1,0,0,624.97,625.13,50.46,49.81,51.81,49.28,49.78,51.02,49.95,50,49.86,83.62,50.34,50.75,53.09,70.82,-32768,-32768,72.68,70,170.12,170.02,169.94,169.84,69.97,73.14,169.92,170.07,170.09,175.65,170.04,179.27,151.81,170.09,184.08,105.19,197.91,21.68,21.86,21.61,48.67,49.88,22.71,-100.87,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2231,796,2021-02-19T17:10:38.000Z,1613754638,2/19/2021 12:00:00 AM,17:10:38,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.8,13.48,0,0.01,2834.65,0,0,0,1,1,0,0,624.97,624.73,50.56,49.98,51.88,49.42,49.9,51.14,49.88,49.86,49.81,83.72,50.41,50.1,53.45,70.89,-32768,-32768,72.73,69.9,169.82,170.02,169.94,170.17,70,73.14,169.99,169.97,169.99,175.57,169.94,179.32,151.71,170.07,184.15,105.21,197.81,21.61,21.71,21.61,48.74,50.1,22.73,-100.94,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2232,806,2021-02-19T17:10:48.000Z,1613754648,2/19/2021 12:00:00 AM,17:10:48,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.4,13.44,0,0.01,2834.65,0,0,0,1,1,0,0,625.06,625.01,50.8,50,52.05,49.66,49.98,51.21,50.05,49.93,49.81,83.64,50.39,49.71,53.33,70.99,-32768,-32768,72.56,70.34,170.17,169.97,169.89,169.89,69.93,73.14,169.84,169.97,169.99,175.5,169.97,179.37,151.56,170.14,184.1,105.21,197.83,21.66,21.63,21.61,48.67,50.1,22.78,-101.02,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2233,817,2021-02-19T17:10:59.000Z,1613754659,2/19/2021 12:00:00 AM,17:10:59,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.4,13.44,0,0.01,2834.65,0,0,0,1,1,0,0,624.99,625.37,51.04,50.39,52.32,49.71,50.34,51.5,50.05,50.07,49.88,83.72,50.41,49.16,52.73,70.96,-32768,-32768,72.39,70.36,169.82,169.99,170.07,169.89,69.95,73.11,169.99,169.99,170.02,175.65,170.04,179.35,151.66,170.09,184.25,105.38,197.71,21.68,21.63,21.71,48.74,50.1,22.81,-101.06,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2234,827,2021-02-19T17:11:09.000Z,1613754669,2/19/2021 12:00:00 AM,17:11:09,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.8,13.4,0,0.01,2834.65,0,0,0,1,1,0,0,624.99,625.08,51.18,50.53,52.44,49.98,50.39,51.62,49.86,49.88,49.9,83.81,50.19,48.99,53.33,71.06,-32768,-32768,72.37,69.76,170.12,170.09,170.09,170.12,70.09,73.23,170.02,169.99,170.09,175.6,170.07,179.45,151.66,170.09,184.2,105.33,197.78,21.76,21.73,21.71,48.67,49.95,22.88,-101.18,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2235,838,2021-02-19T17:11:20.000Z,1613754680,2/19/2021 12:00:00 AM,17:11:20,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.4,13.4,0,0.01,2834.65,0,0,0,1,1,0,0,625.06,624.73,51.09,50.51,52.51,50.05,50.48,51.64,50.07,50.05,49.98,83.74,49.98,49.3,53.62,71.06,-32768,-32768,72.39,70,170.07,169.99,170.07,170.02,70,73.14,170.02,169.97,169.92,175.6,170.09,179.37,151.66,170.09,184.13,105.38,197.81,21.86,21.81,21.63,48.7,49.9,22.83,-101.22,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2236,848,2021-02-19T17:11:30.000Z,1613754690,2/19/2021 12:00:00 AM,17:11:30,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,70,286.4,13.36,0,0.01,2834.65,0,0,0,1,1,0,0,625.06,625.01,51.09,50.56,52.3,49.9,50.41,51.64,50,49.98,50.05,83.81,49.71,49.9,53.12,71.21,-32768,-32768,72.39,70.43,169.92,170.02,170.02,170.12,70.02,73.23,169.99,169.99,170.02,175.57,170.04,179.42,151.56,170.14,184.13,105.45,197.88,21.93,21.81,21.78,48.62,49.83,22.91,-101.3,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2237,858,2021-02-19T17:11:40.000Z,1613754700,2/19/2021 12:00:00 AM,17:11:40,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.4,13.36,0,0.01,2834.65,0,0,0,1,1,0,0,624.99,625.32,50.92,50.34,52.25,49.78,50.34,51.43,50.02,50.15,50.12,83.81,49.76,50.75,53.48,71.21,-32768,-32768,72.46,70.29,170.14,170.09,170.09,170.07,69.9,73.16,170.02,170.09,170.19,175.6,170.04,179.42,151.56,170.07,184.2,105.43,198.01,21.91,21.71,21.81,48.65,49.71,22.88,-101.38,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2238,868,2021-02-19T17:11:50.000Z,1613754710,2/19/2021 12:00:00 AM,17:11:50,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286,13.36,0,0.01,2834.65,0,0,0,1,1,0,0,624.99,625.04,50.94,50.29,52.1,49.78,50.29,51.3,49.93,49.98,49.98,83.81,49.76,51.26,53.7,71.28,-32768,-32768,72.34,69.81,169.92,169.94,169.94,169.84,69.9,73.07,170.09,170.07,170.09,175.6,170.12,179.42,151.66,170.17,184.2,105.5,197.71,21.86,21.88,21.73,48.74,49.81,22.91,-101.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2239,878,2021-02-19T17:12:00.000Z,1613754720,2/19/2021 12:00:00 AM,17:12:00,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,286.4,13.32,0,0.01,2834.65,0,0,0,1,1,0,0,625.08,624.75,50.65,50.07,52.05,49.66,49.98,51.14,50.02,50,49.86,83.91,50,51.35,53.26,71.28,-32768,-32768,72.17,70.07,170.14,170.12,170.04,170.22,70,73.23,170.04,169.89,170.07,175.65,169.97,179.35,151.58,170.09,184.18,105.67,197.63,22.01,21.88,21.73,48.77,49.83,22.78,-101.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2240,888,2021-02-19T17:12:10.000Z,1613754730,2/19/2021 12:00:00 AM,17:12:10,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.2,286,13.28,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,625.04,50.51,50,51.88,49.49,50,51.16,50.02,50,49.9,83.89,50.29,51.06,52.9,71.35,-32768,-32768,72.34,70.24,169.94,169.97,169.97,170.02,70.14,73.04,169.79,169.84,170.09,175.55,169.99,179.3,151.58,170.09,184.23,105.62,197.46,21.83,21.81,21.73,48.74,50.02,22.83,-101.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2241,898,2021-02-19T17:12:20.000Z,1613754740,2/19/2021 12:00:00 AM,17:12:20,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.2,286,13.28,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,625.25,50.46,49.88,51.76,49.37,49.95,51.04,49.95,49.93,49.95,83.93,50.51,50.41,53.5,71.37,-32768,-32768,72.46,70.14,169.99,170.07,170.07,169.84,69.9,73.21,169.79,170.02,170.04,175.47,170.04,179.27,151.48,170.09,184.23,105.67,197.58,22.08,21.88,21.81,48.67,50.12,22.71,-101.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2242,909,2021-02-19T17:12:31.000Z,1613754751,2/19/2021 12:00:00 AM,17:12:31,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.2,286,13.24,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,624.97,50.29,49.86,51.72,49.4,49.86,51.02,49.98,49.88,50.07,83.84,50.44,49.98,53.36,71.45,-32768,-32768,72.49,69.88,170.09,170.07,170.07,170.09,69.93,73.26,169.99,169.99,170.12,175.55,170.07,179.45,151.66,170.17,184.23,105.62,197.56,22.08,21.68,21.88,48.6,50.1,22.88,-101.73,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2243,919,2021-02-19T17:12:41.000Z,1613754761,2/19/2021 12:00:00 AM,17:12:41,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,286,13.2,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,624.85,50.29,49.86,51.64,49.47,49.93,51.02,49.98,49.95,49.95,83.86,50.29,49.4,52.85,71.37,-32768,-32768,72.39,70.17,169.92,170.09,169.94,170.02,69.9,73.19,170.09,170.02,170.12,175.55,170.09,179.32,151.51,170.09,184.08,105.62,197.66,21.81,21.96,21.76,48.72,50.07,22.78,-101.77,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2244,929,2021-02-19T17:12:51.000Z,1613754771,2/19/2021 12:00:00 AM,17:12:51,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,285.6,13.16,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,625.06,50.46,49.95,51.69,49.59,50.1,51.18,50.07,50.05,49.95,83.91,50.22,48.96,53.43,71.45,-32768,-32768,72.2,70.31,169.99,169.99,169.99,170.04,70.02,73.11,170.12,170.02,170.12,175.62,170.07,179.3,151.61,170.04,184.08,105.67,197.68,21.93,21.91,21.83,48.65,50.07,22.88,-101.85,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2245,939,2021-02-19T17:13:01.000Z,1613754781,2/19/2021 12:00:00 AM,17:13:01,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,285.6,13.2,0,0.01,2834.65,0,0,0,1,1,0,0,624.94,625.2,50.7,50.12,51.93,49.76,50.17,51.3,49.86,50.05,49.9,84.03,50.07,49.18,53.58,71.45,-32768,-32768,72.05,70.09,170.09,170.02,170.02,169.97,70.02,73.19,169.94,170.04,170.07,175.65,170.09,179.47,151.48,170.07,184.25,105.77,197.51,21.88,21.83,21.76,48.67,49.95,22.88,-101.89,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2246,950,2021-02-19T17:13:12.000Z,1613754792,2/19/2021 12:00:00 AM,17:13:12,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,285.6,13.2,0,0.01,2834.65,0,0,0,1,1,0,0,625.01,624.99,50.97,50.24,52.25,49.86,50.31,51.4,50.07,50.05,50.05,84.1,49.86,49.54,53.09,71.3,-32768,-32768,72.12,69.95,170.02,170.07,170.07,170.12,70.09,73.23,169.82,170.04,170.07,175.62,170.02,179.4,151.53,170.04,184.23,105.86,197.61,22.01,21.86,21.76,48.74,49.95,22.88,-101.97,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2247,960,2021-02-19T17:13:22.000Z,1613754802,2/19/2021 12:00:00 AM,17:13:22,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.4,285.2,13.16,0,0.01,2834.65,0,0,0,1,1,0,0,625.08,624.85,51.06,50.44,52.39,50,50.36,51.45,49.95,49.93,49.98,84.03,49.66,50.29,53.21,71.45,-32768,-32768,72.44,70.26,169.94,170.09,170.02,169.92,69.97,73.26,170.02,170.02,170.04,175.65,170.02,179.4,151.51,170.09,184.23,105.89,197.43,21.88,21.83,21.83,48.65,49.78,22.96,-102.01,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2248,970,2021-02-19T17:13:32.000Z,1613754812,2/19/2021 12:00:00 AM,17:13:32,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,285.6,13.08,0,0.01,2834.65,0,0,0,1,1,0,0,625.04,624.99,51.16,50.51,52.25,49.86,50.46,51.47,50.02,50,50.05,84.1,49.71,51.14,53.38,71.47,-32768,-32768,72.44,70.26,170.12,170.12,169.97,169.97,70.02,73.07,170.12,170.02,170.04,175.57,170.14,179.37,151.51,170.02,184.25,105.84,197.53,21.78,21.81,21.83,48.6,49.81,22.88,-102.09,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2249,980,2021-02-19T17:13:42.000Z,1613754822,2/19/2021 12:00:00 AM,17:13:42,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.4,285.2,13.04,0,0.01,2834.65,0,0,0,1,1,0,0,624.97,625.2,50.94,50.51,52.32,49.78,50.34,51.57,49.95,50,50,84.13,49.81,51.45,52.73,71.54,-32768,-32768,72.22,69.97,169.82,169.97,169.99,169.97,69.88,73.14,169.97,169.97,170.14,175.57,170.07,179.3,151.38,170.12,184.18,105.94,197.41,21.73,21.76,21.76,48.62,49.9,22.81,-102.13,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2250,990,2021-02-19T17:13:52.000Z,1613754832,2/19/2021 12:00:00 AM,17:13:52,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,68.4,285.2,13.04,0,0.01,2834.65,0,0,0,1,1,0,0,624.97,624.99,50.94,50.36,52.2,49.81,50.29,51.3,49.95,50.07,49.93,84.2,50.1,51.38,52.8,71.47,-32768,-32768,72.22,70.05,170.27,169.89,169.97,169.99,69.97,73.07,170.07,169.89,170.07,175.57,170.07,179.47,151.46,170.12,184.18,105.86,197.11,21.83,21.68,21.76,48.6,50.02,22.88,-102.21,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2251,1000,2021-02-19T17:14:02.000Z,1613754842,2/19/2021 12:00:00 AM,17:14:02,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,68.4,285.2,13.08,0,0.01,2834.73,0,0,0,0,1,0,0,625.04,624.92,50.75,50.31,51.91,49.59,50.17,51.11,50,49.98,49.93,84.13,50.36,50.85,53.53,71.4,-32768,-32768,72.24,70.22,169.89,170.04,169.89,169.99,69.97,72.99,169.99,170.04,170.07,175.65,170.09,179.4,151.46,169.97,184.25,105.96,196.98,21.68,21.66,21.68,48.62,50.12,22.91,-102.29,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2252,1011,2021-02-19T17:14:13.000Z,1613754853,2/19/2021 12:00:00 AM,17:14:13,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,68.4,285.2,13,0,0.01,2834.73,0,0,0,0,1,0,0,625.04,624.99,50.56,50.27,51.98,49.52,49.98,51.14,54.78,54.61,51.79,84.54,50.97,50.87,57.87,71.4,-32768,-32768,71.95,70.14,170.02,169.92,170.07,169.92,69.97,73.21,169.92,170.04,170.07,175.67,169.94,179.55,151.38,169.97,184.13,105.91,197.28,21.86,21.91,21.91,48.99,50.44,22.96,-102.33,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2253,1021,2021-02-19T17:14:23.000Z,1613754863,2/19/2021 12:00:00 AM,17:14:23,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,68.8,285.2,12.96,0,0.01,2834.73,0,0,0,0,1,0,0,624.97,625.08,50.7,50.27,52.01,49.32,49.88,50.89,64.32,60.17,57.97,87.68,54.37,52.9,83.45,71.47,-32768,-32768,72.03,70,169.89,169.94,169.94,170.09,70.07,73.14,169.94,170.02,170.09,175.52,170.02,179.4,151.56,170.07,184.2,105.89,197.36,21.93,21.83,21.76,51.26,51.96,22.88,-102.37,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2254,1032,2021-02-19T17:14:34.000Z,1613754874,2/19/2021 12:00:00 AM,17:14:34,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,69.6,285.2,12.96,0,0.01,2834.73,0,0,0,0,1,0,0,625.04,625.01,51.11,50.56,52.51,49.32,49.9,50.99,69.93,65.84,67.85,92.63,58.21,56.3,91.3,71.57,-32768,-32768,72.34,70.09,169.92,169.92,169.92,169.97,70.09,73.21,169.99,169.99,170.17,175.67,170.02,179.47,151.48,170.07,184.28,106.08,197.43,21.83,21.93,21.83,53.43,53.62,22.96,-102.45,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2255,1042,2021-02-19T17:14:44.000Z,1613754884,2/19/2021 12:00:00 AM,17:14:44,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,71.2,285.2,13,0,0.01,2834.73,0,0,0,0,1,0,0,625.04,624.94,51.93,51.14,53.02,49.42,50.1,50.97,75.46,70.94,74.95,96.69,63.38,59.81,91.37,71.57,-32768,-32768,72.56,70.24,169.97,170.02,170.02,170.02,70,73.14,169.99,169.82,170.14,175.55,170.12,179.35,151.38,170.07,184.3,106.08,197.36,21.71,21.93,21.76,55.97,55.75,22.98,-102.49,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2256,1052,2021-02-19T17:14:54.000Z,1613754894,2/19/2021 12:00:00 AM,17:14:54,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,71.6,284.8,13.08,0,0.01,2834.73,0,0,0,0,1,0,0,624.97,625.01,52.68,51.81,53.84,49.64,50.05,51.14,79.01,74.71,78.07,101.76,67.51,62.7,92.75,71.5,-32768,-32768,72.2,69.95,169.99,170.04,170.04,170.12,69.95,73.14,169.99,170.07,170.14,175.55,170.12,179.5,151.48,170.07,184.23,106.01,197.36,21.93,21.63,21.86,58.38,57.56,23.01,-102.53,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2257,1063,2021-02-19T17:15:05.000Z,1613754905,2/19/2021 12:00:00 AM,17:15:05,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,73.6,285.2,13.16,0,0.01,2834.73,0,0,0,0,1,0,0,625.04,625.01,53.65,52.78,54.71,49.78,50.41,51.43,82.92,78.98,79.66,105.96,72.27,66.01,98.04,71.5,-32768,-32768,72.03,70.05,170.14,170.04,170.04,170.04,69.88,73.07,169.87,169.99,170.09,175.52,170.14,179.52,151.33,170.07,184.2,105.98,197.23,21.88,21.76,21.86,60.36,59.83,22.91,-102.56,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2258,1074,2021-02-19T17:15:16.000Z,1613754916,2/19/2021 12:00:00 AM,17:15:16,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,76.4,285.2,13.28,0,0.01,2834.73,0,0,0,0,1,0,0,625.06,625.01,54.44,53.5,55.6,50.07,50.48,51.57,86.25,82.24,80.31,110.81,76.93,68.43,100.14,71.57,-32768,-32768,71.91,70.31,169.79,169.97,169.97,170.09,70,73.07,169.94,169.97,170.07,175.7,170.27,179.42,151.48,169.92,184.38,106.13,197.23,21.81,22.08,21.86,62.66,62.05,23.01,-102.64,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,2259,1084,2021-02-19T17:15:26.000Z,1613754926,2/19/2021 12:00:00 AM,17:15:26,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,78,285.6,13.36,0,0.01,2834.73,0,0,0,0,1,0,0,624.92,625.01,55.53,54.44,56.59,50.15,50.7,51.79,88.72,85.94,81.91,115.58,80.34,71.47,99.42,71.57,-32768,-32768,72.29,70.19,170.22,169.89,169.94,170.07,70.12,73.14,170.07,169.97,170.14,175.52,170.37,179.52,151.56,170.07,184.28,106.15,197.11,21.81,22.03,21.78,64.59,63.91,22.98,-102.68,0,NA
