File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8375,-37,2021-02-22T09:25:44.000Z,1613985944,2/22/2021 12:00:00 AM,09:25:44,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,321.6,276.8,225.44,0,0.23,2946.51,0,0,0,1,1,0,0,625.06,625.06,52.01,50.19,53.79,49.98,50.24,51.84,50.1,50.07,50.12,79.03,49.9,50.94,52.44,64.88,-32768,-32768,71.91,69.81,170.04,169.79,169.57,169.97,70.09,78.35,170.14,170.02,169.97,177.52,167.48,172.49,150.39,170.02,180.65,101.95,200.51,22.36,22.63,22.81,48.84,49.69,14.57,-103.16,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8376,-27,2021-02-22T09:25:54.000Z,1613985954,2/22/2021 12:00:00 AM,09:25:54,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,264.8,220,177.52,0,0.18,2946.51,0,0,0,1,1,0,0,625.06,624.92,51.96,50.22,53.6,49.69,50.24,51.76,50,50.07,50.05,79.03,50.12,50.44,52.75,64.9,-32768,-32768,74.15,69.81,169.87,169.87,169.57,170.04,70.02,77.85,170.04,169.94,169.92,177.45,167.4,172.49,150.32,170.02,180.67,102.02,200.33,22.28,22.63,22.83,48.87,49.71,14.65,-103.2,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8377,-17,2021-02-22T09:26:04.000Z,1613985964,2/22/2021 12:00:00 AM,09:26:04,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,224.4,179.6,144.16,0,0.15,2946.51,0,0,0,1,1,0,0,624.99,624.99,51.81,50.07,53.65,49.69,50.1,51.69,49.93,49.9,49.98,78.96,50.41,49.71,52.39,64.97,-32768,-32768,74.27,70.29,170.04,169.94,169.72,170.04,70.02,77.56,170.04,169.94,169.99,177.45,167.38,172.47,150.32,169.87,180.57,102.02,200.43,22.36,22.63,22.83,48.79,49.86,14.72,-103.2,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8378,-7,2021-02-22T09:26:14.000Z,1613985974,2/22/2021 12:00:00 AM,09:26:14,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,193.6,148.8,118.84,0,0.12,2946.51,0,0,0,1,1,0,0,624.99,625.2,51.62,49.81,53.36,49.47,49.9,51.43,50.07,49.98,49.9,78.96,50.58,49.37,52.1,64.97,-32768,-32768,74.66,70.24,170.09,169.94,169.79,170.14,70.34,77.7,170.04,170.02,170.07,177.37,167.33,172.42,150.02,169.94,180.57,102.1,200.21,22.36,22.56,22.93,48.72,50,14.72,-103.24,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8379,4,2021-02-22T09:26:25.000Z,1613985985,2/22/2021 12:00:00 AM,09:26:25,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,169.6,125.2,100.68,0,0.1,2946.51,0,0,0,1,1,0,0,625.06,625.08,51.4,49.73,53.36,49.47,49.71,51.38,50.07,49.98,49.98,79.03,50.51,49.16,52.61,64.97,-32768,-32768,73.72,69.88,170.04,169.97,169.74,169.84,70.53,77.9,169.97,170.09,170.14,177.32,167.33,172.42,154.57,170.02,180.52,102.02,199.98,22.28,22.48,22.91,48.79,50,14.8,-103.24,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8380,14,2021-02-22T09:26:35.000Z,1613985995,2/22/2021 12:00:00 AM,09:26:35,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,151.6,108,86.76,0,0.09,2946.51,0,0,0,1,1,0,0,624.99,624.87,51.47,49.81,53.19,49.37,49.81,51.26,49.93,50.12,49.98,79.03,50.41,49.28,52.49,64.93,-32768,-32768,73.77,69.85,170.02,169.94,169.72,170.22,70.63,78.04,169.89,169.94,170.04,177.3,167.33,172.34,154.59,169.97,176,102.17,199.98,22.43,22.83,23.06,48.7,49.76,14.8,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8381,24,2021-02-22T09:26:45.000Z,1613986005,2/22/2021 12:00:00 AM,09:26:45,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,137.6,94.4,75.72,0,0.08,2946.51,0,0,0,1,1,0,0,624.99,624.94,51.72,49.9,53.41,49.54,49.95,51.55,49.93,50.05,50.12,79.03,50.22,49.81,52.03,64.9,-32768,-32768,73.4,70.22,169.87,169.94,169.87,169.99,70.63,78.33,169.89,170.02,170.07,177.4,167.25,172.42,154.49,169.94,176.02,102.24,199.68,22.51,22.86,22.91,48.87,49.86,14.8,-103.32,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8382,34,2021-02-22T09:26:55.000Z,1613986015,2/22/2021 12:00:00 AM,09:26:55,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,125.6,84,67.08,0,0.07,2946.51,0,0,0,1,1,0,0,624.99,625.08,51.98,50.17,53.79,49.83,50.15,51.74,50,50.05,50.05,78.89,50.05,50.36,52.1,65.05,-32768,-32768,73.55,70.07,170.02,169.89,169.89,169.92,70.63,78.19,169.97,169.94,169.92,177.25,167.4,172.57,154.49,170.09,175.95,102.1,199.83,22.53,22.86,22.96,48.94,49.78,14.87,-103.35,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8383,44,2021-02-22T09:27:05.000Z,1613986025,2/22/2021 12:00:00 AM,09:27:05,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,115.2,75.2,60.16,0,0.06,2946.51,0,0,0,1,1,0,0,625.06,625.08,52.27,50.46,53.99,50.17,50.51,52.1,50,50.05,50.05,78.96,49.76,50.87,52.61,65.12,-32768,-32768,73.65,69.88,170.17,169.94,169.87,169.97,70.46,78.07,169.92,169.97,170.02,177.4,167.33,172.64,154.52,170.04,176.02,102.24,199.91,22.43,22.78,22.88,48.94,49.71,15.02,-103.39,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8384,54,2021-02-22T09:27:15.000Z,1613986035,2/22/2021 12:00:00 AM,09:27:15,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,108,67.6,54.44,0,0.05,2946.51,0,0,0,1,1,0,0,624.99,624.94,52.39,50.65,54.2,50.31,50.58,52.25,49.86,49.98,50.1,78.93,49.71,51.33,52.34,65.22,-32768,-32768,73.69,69.85,169.94,170.07,169.92,170.12,70.17,77.63,170.04,170.04,169.94,177.3,167.21,172.59,154.3,170.04,175.85,102.17,199.91,22.51,23.01,23.06,48.84,49.61,15.02,-103.43,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8385,65,2021-02-22T09:27:26.000Z,1613986046,2/22/2021 12:00:00 AM,09:27:26,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,100.8,61.6,49.68,0,0.05,2946.51,0,0,0,1,1,0,0,624.99,624.94,52.46,50.65,54.11,50.22,50.65,52.17,50.12,50.02,50.05,78.89,49.69,51.16,51.96,65.26,-32768,-32768,73.65,70.02,170.02,170.02,169.94,169.97,70.02,77.2,170.07,170.09,169.92,177.22,167.35,172.59,154.3,170.04,175.85,102.24,199.88,22.56,22.93,23.16,48.89,49.66,15.07,-103.39,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8386,75,2021-02-22T09:27:36.000Z,1613986056,2/22/2021 12:00:00 AM,09:27:36,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,95.2,56.8,45.88,0,0.05,2946.51,0,0,0,1,1,0,0,624.99,625.08,52.37,50.56,54.2,50.17,50.51,52.03,50.02,50,49.98,78.96,49.83,50.65,52.46,65.41,-32768,-32768,73.77,70,170.09,169.99,169.84,170.02,69.93,76.81,170.07,170.04,170.09,177.17,167.25,172.67,154.05,170.09,175.87,102.24,200.11,22.58,22.93,23.08,48.89,49.73,15.17,-103.47,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8387,85,2021-02-22T09:27:46.000Z,1613986066,2/22/2021 12:00:00 AM,09:27:46,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,90,52,42.6,0,0.04,2946.51,0,0,0,1,1,0,0,624.99,625.08,52.37,50.56,53.91,49.95,50.51,52.03,50.02,50.07,49.95,78.93,50.15,50.17,52.71,65.58,-32768,-32768,73.48,69.85,169.94,169.97,169.97,170.04,70.02,76.69,170.04,170.12,170.02,177.15,167.25,172.57,154.12,170.09,175.77,102.24,199.88,22.51,22.83,23.08,48.91,49.98,15.1,-103.51,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8388,95,2021-02-22T09:27:56.000Z,1613986076,2/22/2021 12:00:00 AM,09:27:56,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,85.6,48.8,39.84,0,0.04,2946.51,0,0,0,1,1,0,0,624.99,624.94,52.08,50.41,53.77,49.95,50.22,51.81,50.02,50,49.95,78.93,50.48,49.49,52.03,65.55,-32768,-32768,73.11,70.07,170.19,169.89,169.82,169.97,70.17,76.62,170.12,169.99,170.17,177.15,167.28,172.59,154.2,170.02,175.85,102.34,199.63,22.56,22.86,23.13,48.82,50.02,15.17,-103.55,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8389,106,2021-02-22T09:28:07.000Z,1613986087,2/22/2021 12:00:00 AM,09:28:07,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,81.6,45.2,37.48,0,0.04,2946.51,0,0,0,1,1,0,0,624.99,624.94,51.93,50.34,53.79,49.76,50.24,51.84,50.02,50.07,50.1,78.93,50.63,49.23,52.42,65.72,-32768,-32768,73.4,70.14,169.72,169.94,170.04,170.09,70.22,76.78,170.14,169.99,170.09,177.15,167.23,172.54,154.22,170.04,175.77,102.27,199.51,22.63,23.01,23.23,48.74,50.02,15.32,-103.55,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8390,116,2021-02-22T09:28:17.000Z,1613986097,2/22/2021 12:00:00 AM,09:28:17,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,78.4,42.8,35.48,0,0.03,2946.51,0,0,0,1,1,0,0,624.99,625.04,51.86,50.19,53.41,49.52,50.02,51.55,50.02,50,50.17,78.86,50.58,49.16,52.73,65.75,-32768,-32768,73.33,69.93,170.19,169.84,169.92,170.04,70.31,76.98,169.97,169.92,169.94,177.07,167.16,172.54,154.05,170.02,175.7,102.34,199.26,22.58,22.83,23.16,48.91,49.9,15.22,-103.59,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8391,137,2021-02-22T09:28:38.000Z,1613986118,2/22/2021 12:00:00 AM,09:28:38,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,72,38.4,32.12,0,0.03,2946.51,0,0,0,1,1,0,0,624.99,624.9,51.5,49.98,53.36,49.54,49.86,51.45,49.93,49.98,50.05,78.89,50.29,50.02,52.05,65.87,-32768,-32768,73.55,70.07,170.19,169.94,169.97,170.12,70.38,77.22,170.07,169.99,170.09,177.07,167.08,172.54,154.07,169.89,175.7,102.27,199.63,22.51,23.03,23.18,48.84,49.83,15.4,-103.67,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8392,147,2021-02-22T09:28:48.000Z,1613986128,2/22/2021 12:00:00 AM,09:28:48,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,69.2,37.6,30.76,0,0.03,2946.51,0,0,0,1,1,0,0,624.99,624.97,51.57,49.9,53.21,49.54,49.95,51.47,50.02,50,49.98,78.96,50.02,50.85,52.95,65.87,-32768,-32768,73.55,70.14,170.04,170.02,169.87,169.89,70.24,77.12,169.99,169.94,170.12,177.07,167.18,172.57,154.15,170.04,175.77,102.34,199.56,22.58,22.86,23.16,48.77,49.83,15.45,-103.71,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8393,157,2021-02-22T09:28:58.000Z,1613986138,2/22/2021 12:00:00 AM,09:28:58,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,66.8,35.6,29.6,0,0.03,2946.51,0,0,0,1,1,0,0,625.06,625.11,51.57,49.9,53.19,49.66,50.05,51.64,50,50,49.98,78.96,49.86,51.26,52.71,65.94,-32768,-32768,73.4,70.07,169.89,170.04,169.89,170.12,70.09,76.86,169.92,169.94,170.19,177.1,167.25,172.49,154.15,169.97,175.8,102.29,199.41,22.58,22.93,23.38,48.99,49.76,15.55,-103.75,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8394,167,2021-02-22T09:29:08.000Z,1613986148,2/22/2021 12:00:00 AM,09:29:08,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,64.8,34,28.36,0,0.03,2946.51,0,0,0,1,1,0,0,624.99,625.04,51.67,50.15,53.43,49.98,50.27,51.93,50.02,50.07,50.12,78.96,49.78,51.4,52.51,66.04,-32768,-32768,73.69,69.85,170.19,169.97,170.04,169.94,70,76.86,169.99,169.94,170.12,177.1,167.23,172.62,154.15,169.89,175.65,102.22,199.18,22.63,23.11,23.26,48.89,49.76,15.47,-103.79,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8395,177,2021-02-22T09:29:18.000Z,1613986158,2/22/2021 12:00:00 AM,09:29:18,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,63.2,33.6,27.4,0,0.02,2946.51,0,0,0,1,1,0,0,624.92,624.9,51.79,50.12,53.41,50.02,50.34,52.01,49.81,50.07,50.05,78.96,49.86,51.11,52.34,66.09,-32768,-32768,73.19,70,169.84,169.87,170.02,170.09,70.07,76.47,170.07,170.02,170.19,177,167.08,172.54,154.07,169.97,175.7,102.19,199.03,22.88,23.23,23.41,48.94,49.78,15.55,-103.79,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8396,188,2021-02-22T09:29:29.000Z,1613986169,2/22/2021 12:00:00 AM,09:29:29,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,61.2,32.4,26.4,0,0.02,2946.51,0,0,0,1,1,0,0,624.99,624.97,51.84,50.1,53.58,50.12,50.31,51.98,50.1,50,50.05,78.96,50,50.6,52.95,66.11,-32768,-32768,73.48,70.22,170.12,170.04,170.12,170.04,70.02,76.5,169.92,170.02,170.12,176.92,167.16,172.54,154,169.97,175.77,102.14,198.96,22.78,23.16,23.18,48.87,49.86,15.62,-103.83,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8397,209,2021-02-22T09:29:50.000Z,1613986190,2/22/2021 12:00:00 AM,09:29:50,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,58,29.6,24.88,0,0.02,2946.51,0,0,0,1,1,0,0,624.99,625.04,51.72,50.19,53.43,49.9,50.24,51.84,49.95,50.07,49.83,78.96,50.44,49.45,52.27,66.23,-32768,-32768,73.26,69.93,169.89,170.02,169.94,169.99,70.12,76.42,169.99,170.02,170.19,177,167.11,172.64,153.85,170.04,175.7,102.29,199.03,22.88,23.23,23.48,48.91,49.9,15.7,-103.83,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8398,219,2021-02-22T09:30:00.000Z,1613986200,2/22/2021 12:00:00 AM,09:30:00,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,56.4,29.2,24.16,0,0.02,2946.51,0,0,0,1,1,0,0,624.92,624.9,51.62,50.1,53.36,49.9,50.22,51.81,49.95,50,49.98,78.89,50.48,49.13,52.85,66.16,-32768,-32768,73.19,70.07,170.19,170.04,169.97,170.17,70.14,76.54,170.07,170.04,170.14,176.92,167.08,172.54,153.62,170.04,175.62,102.22,198.81,22.93,23.38,23.73,48.87,50,15.77,-103.91,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,8399,229,2021-02-22T09:30:10.000Z,1613986210,2/22/2021 12:00:00 AM,09:30:10,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,54.4,28.4,23.48,0,0.02,2946.51,0,0,0,1,1,0,0,625.06,624.97,51.52,50.02,53.14,49.61,50.15,51.67,50.02,50.07,50.05,78.89,50.39,49.18,52.78,66.38,-32768,-32768,73.69,70.07,169.82,170.02,169.94,169.92,70.19,76.57,170.07,170.02,170.19,177,167.18,172.49,153.7,169.97,175.7,102.31,198.36,22.96,23.38,23.71,48.84,49.83,15.77,-103.91,0,NA
